id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
51817188.0,14400.0,12830.831736595448,14400.0,12830.831736595448,0.14,496.0,441.95087092717654,3482.0,3102.566396307316,1.122296690940857,6.0,1.0,36.0,15.0,1.0,2.0
51817657.0,5000.0,4570.699753489973,5000.0,4570.699753489973,0.28,163.0,149.00481196377314,978.0,894.0288717826388,1.0939244031906128,7.0,1.0,36.0,9.0,1.0,1.0
51817755.0,3000.0,2673.0899451240516,3000.0,2673.0899451240516,0.15,104.0,92.66711809763379,729.0,649.5608566651446,1.122296690940857,6.0,1.0,36.0,16.0,1.0,2.0
51818046.0,35000.0,31186.0493597806,25000.0,22275.74954270043,0.28,505.0,449.9701407625487,3517.0,3133.7524456670967,1.122296690940857,6.0,1.0,60.0,5.0,1.0,1.0
51818307.0,20575.0,18332.941873642456,20575.0,18332.941873642456,0.19,535.0,476.7010402137892,3740.0,3332.4521315879842,1.122296690940857,6.0,1.0,60.0,23.0,1.0,2.0
51826153.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.28,491.0,437.49572101863646,3391.0,3021.4826679718863,1.122296690940857,6.0,0.0,36.0,9.0,1.0,4.0
51826354.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.16,178.0,158.60333674402708,703.0,626.394077140736,1.122296690940857,6.0,0.0,60.0,18.0,1.0,2.0
51827277.0,28000.0,24948.839487824484,28000.0,24948.839487824484,0.28,632.0,563.1309484394669,4408.0,3927.6601593689397,1.122296690940857,6.0,1.0,60.0,12.0,1.0,2.0
51827496.0,18000.0,16038.53967074431,18000.0,16038.53967074431,0.28,391.0,348.3927228478347,2727.0,2429.838760117763,1.122296690940857,6.0,0.0,60.0,9.0,1.0,1.0
51827621.0,17625.0,15704.403427603804,17625.0,15704.403427603804,0.18,642.0,572.0412482565471,4476.0,3988.2501981250853,1.122296690940857,6.0,1.0,36.0,22.0,0.0,3.0
51827708.0,16000.0,14256.479707328275,16000.0,14256.479707328275,0.28,347.0,309.18740365268195,2443.0,2176.786245312686,1.122296690940857,6.0,1.0,60.0,9.0,0.0,2.0
51828419.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,333.0,296.71298390876973,2273.0,2025.3111484223232,1.122296690940857,6.0,1.0,36.0,11.0,1.0,2.0
51828718.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.28,254.0,226.32161535383636,1777.0,1583.3602774951466,1.122296690940857,6.0,1.0,60.0,8.0,1.0,4.0
51828999.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.13,465.0,414.328941494228,3241.0,2887.828170715684,1.122296690940857,6.0,1.0,60.0,14.0,1.0,0.0
51837715.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.28,400.0,356.4119926832069,2785.0,2481.5184990568277,1.122296690940857,6.0,1.0,36.0,11.0,1.0,4.0
51837965.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,322.0,286.91165410998155,2252.0,2006.5995188064549,1.122296690940857,6.0,0.0,36.0,8.0,0.0,2.0
51838361.0,19200.0,17107.77564879393,19200.0,17107.77564879393,0.28,612.0,545.3103488053065,41913.0,37345.739623328125,1.122296690940857,6.0,1.0,36.0,7.0,1.0,3.0
51838433.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,335.0,298.49504387218576,10508.0,9362.943047787845,1.122296690940857,6.0,1.0,36.0,12.0,1.0,1.0
51838586.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,163.0,145.2378870184068,1142.0,1017.5562391105557,1.122296690940857,6.0,1.0,36.0,9.0,1.0,3.0
51847267.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,156.0,139.0006771464507,1095.0,975.6778299702788,1.122296690940857,6.0,1.0,36.0,5.0,1.0,4.0
51847534.0,11875.0,10580.981032782704,11875.0,10580.981032782704,0.18,430.0,383.1428921344474,2614.0,2329.152372184757,1.122296690940857,6.0,1.0,36.0,21.0,1.0,2.0
51847631.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,163.0,145.2378870184068,1142.0,1017.5562391105557,1.122296690940857,6.0,1.0,36.0,9.0,1.0,3.0
51848363.0,11000.0,9801.329798788189,11000.0,9801.329798788189,0.28,344.0,306.5143137075579,2404.0,2142.0360760260733,1.122296690940857,6.0,1.0,36.0,5.0,0.0,2.0
51848796.0,11400.0,10157.741791471397,11400.0,10157.741791471397,0.28,363.0,323.44388336001026,2538.0,2261.434093574948,1.122296690940857,6.0,1.0,60.0,7.0,1.0,4.0
51848990.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.28,395.0,351.9568427746668,2786.0,2482.4095290385358,1.122296690940857,6.0,1.0,36.0,10.0,1.0,3.0
51848992.0,30000.0,26730.899451240515,30000.0,26730.899451240515,0.28,660.0,588.0797879272914,4009.0,3572.139196667441,1.122296690940857,6.0,1.0,60.0,10.0,1.0,1.0
51849468.0,28000.0,25595.91861954385,28000.0,25595.91861954385,0.28,843.0,770.6199784384095,41913.0,38314.34775360505,1.0939244031906128,7.0,1.0,36.0,1.0,1.0,2.0
51849698.0,35000.0,31994.898274429812,15000.0,13712.09926046992,0.28,500.0,457.06997534899733,2991.0,2734.192592537702,1.0939244031906128,7.0,1.0,36.0,11.0,1.0,2.0
51849987.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,197.0,175.5329063964794,1191.0,1061.2167082142485,1.122296690940857,6.0,1.0,36.0,10.0,1.0,0.0
51850228.0,17000.0,15147.509689036293,17000.0,15147.509689036293,0.28,531.0,473.13692028695715,7785.0,6936.668407596914,1.122296690940857,6.0,1.0,36.0,5.0,0.0,1.0
51850296.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.17,379.0,337.7003630673385,2643.0,2354.9922416542895,1.122296690940857,6.0,0.0,60.0,20.0,1.0,4.0
51857079.0,21000.0,18711.62961586836,21000.0,18711.62961586836,0.19,546.0,486.5023700125774,3806.0,3391.2601103807133,1.122296690940857,6.0,1.0,60.0,23.0,1.0,1.0
51857119.0,21875.0,19491.280849862876,21875.0,19491.280849862876,0.13,1372.0,1222.4931349033996,5232.0,4661.868864296346,1.122296690940857,6.0,1.0,36.0,14.0,1.0,1.0
51857204.0,3800.0,3385.913930490465,3800.0,3385.913930490465,0.28,1372.0,1222.4931349033996,887.0,790.3435937750113,1.122296690940857,6.0,1.0,36.0,12.0,0.0,2.0
51857357.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.16,596.0,531.0538690979782,24940.0,22222.287743797948,1.122296690940857,6.0,1.0,60.0,18.0,1.0,4.0
51857604.0,1000.0,891.0299817080172,1000.0,891.0299817080172,0.28,33.0,29.40398939636457,233.0,207.609985737968,1.122296690940857,6.0,1.0,36.0,15.0,1.0,4.0
51858675.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.28,645.0,574.7143382016711,4494.0,4004.2887377958295,1.122296690940857,6.0,1.0,36.0,8.0,1.0,2.0
51858897.0,18000.0,16038.53967074431,18000.0,16038.53967074431,0.28,629.0,560.4578584943429,3745.0,3336.9072814965243,1.122296690940857,6.0,1.0,36.0,16.0,1.0,2.0
51859663.0,11000.0,9801.329798788189,11000.0,9801.329798788189,0.16,270.0,240.57809506116465,1885.0,1679.5915155196124,1.122296690940857,6.0,1.0,60.0,17.0,1.0,3.0
51866331.0,13525.0,12051.180502600933,13525.0,12051.180502600933,0.2,365.0,325.2259433234263,2179.0,1941.5543301417695,1.122296690940857,6.0,1.0,60.0,25.0,1.0,3.0
51866468.0,10800.0,9623.123802446586,10800.0,9623.123802446586,0.15,377.0,335.9183031039225,2256.0,2010.163638733287,1.122296690940857,6.0,1.0,36.0,16.0,0.0,2.0
51866569.0,3000.0,2673.0899451240516,3000.0,2673.0899451240516,0.28,100.0,89.10299817080173,608.0,541.7462288784744,1.122296690940857,6.0,1.0,60.0,12.0,0.0,1.0
51867039.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.28,743.0,662.0352764090568,5165.0,4602.169855521909,1.122296690940857,6.0,1.0,60.0,8.0,1.0,1.0
51867324.0,24600.0,21919.337550017222,24600.0,21919.337550017222,0.28,500.0,445.5149908540086,2994.0,2667.7437652338035,1.122296690940857,6.0,1.0,60.0,6.0,1.0,1.0
51867680.0,35000.0,31186.0493597806,9550.0,8509.336325311564,0.2,359.0,319.8797634331782,2507.0,2233.8121641419993,1.122296690940857,6.0,1.0,36.0,25.0,0.0,4.0
51868717.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.14,354.0,320.1630279157349,2466.0,2230.288211413001,1.1056866943836212,0.0,1.0,60.0,15.0,1.0,3.0
51868845.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,161.0,143.45582705499078,1123.0,1000.6266694581034,1.122296690940857,6.0,1.0,36.0,8.0,0.0,1.0
51876197.0,35000.0,31186.0493597806,12000.0,10692.359780496206,0.14,283.0,252.16148482336888,1963.0,1749.0918540928378,1.122296690940857,6.0,1.0,60.0,15.0,1.0,2.0
51876410.0,16500.0,14701.994698182283,16500.0,14701.994698182283,0.28,518.0,461.55353052475294,5592.0,4982.639657711232,1.122296690940857,6.0,1.0,36.0,6.0,0.0,3.0
51876560.0,16000.0,14256.479707328275,1000.0,891.0299817080172,0.14,377.0,335.9183031039225,2630.0,2343.4088518920853,1.122296690940857,6.0,1.0,60.0,15.0,1.0,2.0
51877043.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.13,458.0,408.0917316222719,3194.0,2845.949761575407,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
51877290.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.28,783.0,697.6764756773774,5533.0,4930.068888790459,1.122296690940857,6.0,1.0,60.0,15.0,1.0,3.0
51878076.0,11750.0,10469.602285069202,11750.0,10469.602285069202,0.23,337.0,300.2771038356018,2350.0,2093.9204570138404,1.122296690940857,6.0,1.0,60.0,28.0,1.0,3.0
51878610.0,25000.0,22275.74954270043,25000.0,22275.74954270043,0.17,629.0,560.4578584943429,4354.0,3879.544540356707,1.122296690940857,6.0,1.0,60.0,19.0,1.0,1.0
51879416.0,28000.0,24948.839487824484,28000.0,24948.839487824484,0.28,867.0,772.5229941408509,28273.0,25192.09067283077,1.122296690940857,6.0,1.0,36.0,4.0,1.0,1.0
51880155.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,322.0,286.91165410998155,2252.0,2006.5995188064549,1.122296690940857,6.0,1.0,36.0,8.0,0.0,2.0
51880622.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,200.0,178.20599634160345,1396.0,1243.877854464392,1.122296690940857,6.0,1.0,36.0,11.0,1.0,2.0
51880826.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,196.0,174.64187641477136,1347.0,1200.2173853606992,1.122296690940857,6.0,1.0,36.0,9.0,1.0,4.0
51881063.0,35000.0,31994.898274429812,35000.0,31994.898274429812,0.28,783.0,715.7715813965298,4678.0,4276.346689365219,1.0939244031906128,7.0,1.0,60.0,11.0,0.0,2.0
51881236.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.28,610.0,543.5282888418905,41913.0,37345.739623328125,1.122296690940857,6.0,1.0,36.0,2.0,1.0,3.0
51881670.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,193.0,171.9687864696473,1351.0,1203.7815052875312,1.122296690940857,6.0,1.0,36.0,8.0,1.0,3.0
51886611.0,25000.0,22275.74954270043,25000.0,22275.74954270043,0.22,704.0,627.2851071224442,4932.0,4394.5598697839405,1.122296690940857,6.0,1.0,60.0,27.0,1.0,0.0
51886781.0,9650.0,8598.439323482366,9650.0,8598.439323482366,0.13,329.0,293.14886398193767,2300.0,2049.3689579284396,1.122296690940857,6.0,1.0,36.0,14.0,1.0,1.0
51886883.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.17,287.0,255.72560475020094,2004.0,1785.6240833428665,1.122296690940857,6.0,1.0,36.0,19.0,1.0,2.0
51887000.0,15950.0,14211.928208242874,15950.0,14211.928208242874,0.14,376.0,335.02727312221447,2622.0,2336.280612038421,1.122296690940857,6.0,1.0,60.0,15.0,1.0,2.0
51887032.0,6200.0,5524.385886589706,6200.0,5524.385886589706,0.28,200.0,178.20599634160345,1397.0,1244.7688844461,1.122296690940857,6.0,0.0,36.0,8.0,1.0,2.0
51888636.0,6000.0,5426.491998571779,6000.0,5426.491998571779,0.14,206.0,186.30955861763107,6362.0,5753.890349152276,1.1056866943836212,0.0,1.0,36.0,15.0,0.0,1.0
51896158.0,21300.0,18978.938610380766,21300.0,18978.938610380766,0.28,679.0,605.0093575797437,4063.0,3620.254815679674,1.122296690940857,6.0,1.0,36.0,7.0,1.0,2.0
51896193.0,6500.0,5791.694881102112,6500.0,5791.694881102112,0.28,195.0,173.75084643306334,1366.0,1217.1469550131515,1.122296690940857,6.0,1.0,36.0,1.0,0.0,3.0
51896822.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,163.0,145.2378870184068,1142.0,1017.5562391105557,1.122296690940857,6.0,0.0,36.0,9.0,1.0,2.0
51896988.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.28,305.0,271.76414442094523,2131.0,1898.7848910197847,1.122296690940857,6.0,1.0,60.0,6.0,0.0,1.0
51897904.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,154.0,137.21861718303464,1080.0,962.3123802446586,1.122296690940857,6.0,1.0,36.0,4.0,0.0,1.0
51898388.0,12000.0,10692.359780496206,12000.0,10692.359780496206,0.13,275.0,245.03324496970473,1916.0,1707.213444952561,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
51898412.0,16000.0,14256.479707328275,16000.0,14256.479707328275,0.28,523.0,466.008680433293,3656.0,3257.605613124511,1.122296690940857,6.0,1.0,36.0,9.0,1.0,3.0
51906202.0,12150.0,10826.014277752409,12150.0,10826.014277752409,0.15,292.0,260.180754658741,2029.0,1807.8998328855669,1.122296690940857,6.0,1.0,60.0,16.0,1.0,4.0
51906381.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.2,1372.0,1222.4931349033996,6545.0,5831.791230278973,1.122296690940857,6.0,1.0,60.0,25.0,1.0,1.0
51906786.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.28,275.0,245.03324496970473,8044.0,7167.44517285929,1.122296690940857,6.0,1.0,36.0,15.0,1.0,4.0
51907502.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.28,447.0,398.2904018234837,3107.0,2768.4301531668093,1.122296690940857,6.0,0.0,60.0,11.0,1.0,1.0
51907875.0,11800.0,10514.153784154603,11800.0,10514.153784154603,0.28,355.0,316.31564350634613,2480.0,2209.7543546358825,1.122296690940857,6.0,1.0,36.0,1.0,0.0,2.0
51908071.0,12000.0,10969.679408375936,12000.0,10969.679408375936,0.28,279.0,255.04504624474052,1107.0,1011.9529254226801,1.0939244031906128,7.0,0.0,60.0,14.0,1.0,2.0
51908196.0,15000.0,13712.09926046992,15000.0,13712.09926046992,0.28,471.0,430.5599167787555,2349.0,2147.3147441895894,1.0939244031906128,7.0,1.0,36.0,6.0,0.0,1.0
51908360.0,5000.0,4522.076665476482,5000.0,4522.076665476482,0.28,156.0,141.08879196286625,1090.0,985.812713073873,1.1056866943836212,0.0,1.0,36.0,5.0,0.0,4.0
51908424.0,26825.0,23901.87925931756,26825.0,23901.87925931756,0.18,684.0,609.4645074882837,4081.0,3636.293355350418,1.122296690940857,6.0,1.0,60.0,21.0,1.0,3.0
51908687.0,13375.0,11917.526005344731,13375.0,11917.526005344731,0.28,437.0,389.38010200640355,3315.0,2953.764389362077,1.122296690940857,6.0,1.0,36.0,9.0,1.0,0.0
51917386.0,16800.0,14969.30369269469,16800.0,14969.30369269469,0.28,535.0,476.7010402137892,10740.0,9569.662003544105,1.122296690940857,6.0,1.0,36.0,7.0,0.0,3.0
51917599.0,7800.0,6950.0338573225345,7800.0,6950.0338573225345,0.28,248.0,220.97543546358827,1243.0,1107.5502672630655,1.122296690940857,6.0,0.0,36.0,7.0,1.0,4.0
51917655.0,29875.0,26619.520703527014,29875.0,26619.520703527014,0.19,791.0,704.8047155310417,5506.0,4906.0110792843425,1.122296690940857,6.0,1.0,60.0,24.0,1.0,4.0
51918072.0,21000.0,18711.62961586836,21000.0,18711.62961586836,0.18,536.0,477.59207019549723,3270.0,2913.6680401852163,1.122296690940857,6.0,1.0,60.0,21.0,1.0,1.0
51918100.0,16300.0,14523.78870184068,16300.0,14523.78870184068,0.17,412.0,367.1043524637031,2540.0,2263.216153538364,1.122296690940857,6.0,1.0,60.0,20.0,1.0,2.0
51918132.0,13000.0,11583.389762204224,13000.0,11583.389762204224,0.13,298.0,265.5269345489891,2076.0,1849.7782420258438,1.122296690940857,6.0,1.0,60.0,13.0,1.0,1.0
51918431.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.28,329.0,300.75204377964025,1973.0,1803.5981227271434,1.0939244031906128,7.0,1.0,36.0,10.0,1.0,1.0
51918648.0,7500.0,6856.04963023496,7500.0,6856.04963023496,0.13,256.0,234.01982737868664,1526.0,1394.9775647651397,1.0939244031906128,7.0,1.0,36.0,14.0,0.0,2.0
51926122.0,12800.0,11576.516263619795,12800.0,11576.516263619795,0.18,466.0,421.45754522240816,3237.0,2927.5924332294744,1.1056866943836212,0.0,1.0,36.0,22.0,1.0,2.0
51927819.0,30000.0,26730.899451240515,30000.0,26730.899451240515,0.28,677.0,603.2272976163276,4723.0,4208.334603606965,1.122296690940857,6.0,0.0,60.0,12.0,1.0,4.0
51927887.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.28,500.0,445.5149908540086,2991.0,2665.0706752886795,1.122296690940857,6.0,1.0,36.0,11.0,1.0,3.0
51928150.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,201.0,179.09702632331147,1404.0,1251.006094318056,1.122296690940857,6.0,1.0,60.0,12.0,1.0,2.0
51928336.0,24000.0,21384.719560992413,1000.0,891.0299817080172,0.28,800.0,712.8239853664138,5570.0,4963.0369981136555,1.122296690940857,6.0,1.0,36.0,11.0,1.0,3.0
51928413.0,35000.0,31186.0493597806,30000.0,26730.899451240515,0.17,1082.0,964.0944402080746,7517.0,6697.872372499165,1.122296690940857,6.0,1.0,36.0,20.0,0.0,1.0
51928963.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.28,770.0,686.0930859151732,4599.0,4097.846885875171,1.122296690940857,6.0,1.0,60.0,10.0,1.0,2.0
51929082.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,335.0,298.49504387218576,2341.0,2085.9011871784683,1.122296690940857,6.0,1.0,36.0,12.0,0.0,2.0
51929234.0,28000.0,24948.839487824484,28000.0,24948.839487824484,0.28,876.0,780.5422639762231,6119.0,5452.212458071357,1.122296690940857,6.0,1.0,36.0,5.0,1.0,2.0
51936115.0,10600.0,9444.917806104982,10600.0,9444.917806104982,0.28,355.0,316.31564350634613,2474.0,2204.4081747456344,1.122296690940857,6.0,1.0,36.0,12.0,1.0,2.0
51936595.0,4950.0,4410.598409454685,4950.0,4410.598409454685,0.19,183.0,163.05848665256715,5291.0,4714.439633217119,1.122296690940857,6.0,1.0,36.0,24.0,1.0,3.0
51936680.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.28,659.0,587.1887579455833,3963.0,3531.151817508872,1.122296690940857,6.0,1.0,36.0,10.0,1.0,3.0
51937519.0,25200.0,22453.955539042036,25200.0,22453.955539042036,0.28,758.0,675.400726134677,5297.0,4719.785813107367,1.122296690940857,6.0,1.0,60.0,1.0,1.0,2.0
51938184.0,14000.0,12474.419743912242,14000.0,12474.419743912242,0.13,1372.0,1222.4931349033996,2240.0,1995.9071590259587,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
51946142.0,21175.0,18867.559862667265,21175.0,18867.559862667265,0.28,460.0,409.8737915856879,4187.0,3730.7425334114682,1.122296690940857,6.0,1.0,60.0,9.0,1.0,4.0
51946291.0,17000.0,15147.509689036293,17000.0,15147.509689036293,0.28,619.0,551.5475586772626,4317.0,3846.5764310335103,1.122296690940857,6.0,1.0,36.0,22.0,1.0,3.0
51946454.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,166.0,147.91097696353086,1160.0,1033.5947787813,1.122296690940857,6.0,1.0,36.0,11.0,1.0,1.0
51947203.0,10900.0,9712.226800617387,10900.0,9712.226800617387,0.13,253.0,225.43058537212835,1758.0,1566.4307078426943,1.122296690940857,6.0,1.0,60.0,14.0,1.0,4.0
51947209.0,31850.0,29115.357429731128,31850.0,29115.357429731128,0.18,1155.0,1055.8316430561838,6900.0,6307.565659816163,1.0939244031906128,7.0,1.0,60.0,21.0,1.0,2.0
51948692.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,301.0,268.20002449411317,1803.0,1606.527057019555,1.122296690940857,6.0,1.0,36.0,1.0,1.0,2.0
51956160.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.28,494.0,440.1688109637605,3483.0,3103.457426289024,1.122296690940857,6.0,1.0,36.0,10.0,1.0,3.0
51956521.0,14400.0,12830.831736595448,14400.0,12830.831736595448,0.28,483.0,430.36748116497233,3375.0,3007.226188264558,1.122296690940857,6.0,0.0,36.0,12.0,0.0,2.0
51958312.0,22000.0,19602.659597576378,22000.0,19602.659597576378,0.28,484.0,431.25851114668035,2890.0,2575.07664713617,1.122296690940857,6.0,1.0,60.0,10.0,1.0,2.0
51958481.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.17,506.0,450.8611707442567,2005.0,1786.5151133245745,1.122296690940857,6.0,0.0,60.0,20.0,1.0,2.0
51958822.0,7800.0,7054.439598143312,7800.0,7054.439598143312,0.13,264.0,238.76564793715826,1850.0,1673.1683662262983,1.1056866943836212,0.0,1.0,36.0,13.0,0.0,2.0
51966159.0,18000.0,16038.53967074431,18000.0,16038.53967074431,0.28,358.0,318.9887334514702,2184.0,1946.0094800503095,1.122296690940857,6.0,1.0,60.0,4.0,1.0,2.0
51966821.0,15000.0,13365.449725620258,1000.0,891.0299817080172,0.13,348.0,310.07843363438997,2419.0,2155.4015257516935,1.122296690940857,6.0,1.0,60.0,14.0,1.0,1.0
51967181.0,7050.0,6281.761371041522,7050.0,6281.761371041522,0.15,246.0,219.19337550017224,1489.0,1326.7436427632376,1.122296690940857,6.0,1.0,60.0,16.0,1.0,2.0
51967320.0,9800.0,8732.093820738568,9800.0,8732.093820738568,0.28,1372.0,1222.4931349033996,2233.0,1989.6699491540023,1.122296690940857,6.0,1.0,36.0,9.0,0.0,2.0
51967430.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.17,880.0,784.1063839030552,3488.0,3107.9125761975642,1.122296690940857,6.0,0.0,60.0,19.0,1.0,2.0
51967667.0,20000.0,17820.599634160346,20000.0,17820.599634160346,0.13,458.0,408.0917316222719,3194.0,2845.949761575407,1.122296690940857,6.0,1.0,60.0,13.0,1.0,2.0
51967923.0,5000.0,4455.1499085400865,5000.0,4455.1499085400865,0.28,159.0,141.67376709157475,1113.0,991.7163696410231,1.122296690940857,6.0,1.0,36.0,7.0,0.0,4.0
51968016.0,16000.0,14626.239211167915,16000.0,14626.239211167915,0.28,500.0,457.06997534899733,2996.0,2738.763292291192,1.0939244031906128,7.0,1.0,36.0,5.0,0.0,1.0
51968030.0,9600.0,8553.887824396965,9600.0,8553.887824396965,0.13,328.0,292.25783400022965,2288.0,2038.6765981479434,1.122296690940857,6.0,1.0,36.0,14.0,0.0,3.0
51968912.0,12000.0,10969.679408375936,12000.0,10969.679408375936,0.28,369.0,337.31764180756005,2214.0,2023.9058508453602,1.0939244031906128,7.0,1.0,36.0,3.0,0.0,2.0
51976114.0,16000.0,14256.479707328275,16000.0,14256.479707328275,0.28,361.0,321.66182339659423,2508.0,2234.7031941237074,1.122296690940857,6.0,1.0,60.0,12.0,1.0,0.0
51976257.0,10800.0,9623.123802446586,10800.0,9623.123802446586,0.13,1372.0,1222.4931349033996,1724.0,1536.1356884646216,1.122296690940857,6.0,1.0,60.0,13.0,1.0,1.0
51976897.0,7000.0,6398.979654885962,7000.0,6398.979654885962,0.28,223.0,203.85320900565281,1335.0,1220.376834181823,1.0939244031906128,7.0,1.0,36.0,7.0,1.0,4.0
51977945.0,14400.0,13163.615290051122,1000.0,914.1399506979947,0.28,452.0,413.1912577154936,2708.0,2475.4909864901697,1.0939244031906128,7.0,1.0,36.0,6.0,1.0,4.0
51978390.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,312.0,278.0013542929014,2185.0,1946.9005100320176,1.122296690940857,6.0,1.0,36.0,5.0,1.0,4.0
51978437.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.28,1115.0,993.4984296044391,9792.0,8724.965580884904,1.122296690940857,6.0,1.0,36.0,7.0,0.0,1.0
51979781.0,12000.0,10692.359780496206,1000.0,891.0299817080172,0.14,283.0,252.16148482336888,1987.0,1770.4765736538302,1.122296690940857,6.0,1.0,60.0,15.0,0.0,2.0
51980005.0,35000.0,31186.0493597806,18900.0,16840.466654281525,0.17,478.0,425.91233125643225,3311.0,2950.200269435245,1.122296690940857,6.0,1.0,60.0,20.0,1.0,4.0
51980192.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,333.0,296.71298390876973,2327.0,2073.426767434556,1.122296690940857,6.0,1.0,36.0,11.0,0.0,3.0
51986766.0,35000.0,31994.898274429812,35000.0,31994.898274429812,0.28,760.0,694.746362530476,4543.0,4152.9377960209895,1.0939244031906128,7.0,1.0,60.0,9.0,1.0,2.0
51987005.0,8000.0,7128.239853664138,8000.0,7128.239853664138,0.28,244.0,217.4113155367562,1706.0,1520.0971487938773,1.122296690940857,6.0,1.0,36.0,2.0,0.0,4.0
51987170.0,7200.0,6581.807645025561,7200.0,6581.807645025561,0.28,229.0,209.33804870984076,1369.0,1251.4575925055547,1.0939244031906128,7.0,1.0,36.0,7.0,1.0,1.0
51987878.0,28000.0,24948.839487824484,28000.0,24948.839487824484,0.28,1372.0,1222.4931349033996,3679.0,3278.0993027037953,1.122296690940857,6.0,1.0,60.0,10.0,1.0,4.0
51996249.0,15000.0,13365.449725620258,15000.0,13365.449725620258,0.28,462.0,411.65585154910394,41913.0,37345.739623328125,1.122296690940857,6.0,1.0,36.0,3.0,1.0,2.0
51996464.0,35000.0,31186.0493597806,35000.0,31186.0493597806,0.13,1184.0,1054.9794983422923,7083.0,6311.165360437886,1.122296690940857,6.0,1.0,36.0,13.0,1.0,2.0
51997146.0,9600.0,8553.887824396965,9600.0,8553.887824396965,0.28,289.0,257.507664713617,2020.0,1799.8805630501947,1.122296690940857,6.0,1.0,36.0,1.0,0.0,1.0
51997649.0,6000.0,5346.179890248103,6000.0,5346.179890248103,0.28,191.0,170.18672650623128,1341.0,1194.871205470451,1.122296690940857,6.0,1.0,36.0,7.0,1.0,1.0
51997728.0,10000.0,8910.299817080173,10000.0,8910.299817080173,0.28,308.0,274.4372343660693,2460.0,2191.933755001722,1.122296690940857,6.0,0.0,36.0,3.0,0.0,3.0
51997942.0,28850.0,25706.214972276295,28850.0,25706.214972276295,0.13,671.0,597.8811177260795,4675.0,4165.56516448498,1.122296690940857,6.0,1.0,60.0,14.0,0.0,1.0
51997997.0,23000.0,20493.689579284397,23000.0,20493.689579284397,0.28,771.0,686.9841158968812,4649.0,4142.398384960572,1.122296690940857,6.0,1.0,36.0,12.0,1.0,4.0
